location,cause,year,val
Algeria,Transport injuries,2002,42.478407919815766
Norway,Cardiovascular diseases,2000,409.0864244972494
Mozambique,STD,2002,333.96669117622
Mozambique,Respiratory infections,2002,203.30195539499695
Mozambique,Enteric infections,2002,106.58718582815143
Mozambique,Other infectious diseases,2002,100.19120945749702
Haiti,Chronic respiratory diseases,2001,30.58758330334131
Viet Nam,Unintentional injuries,2001,27.398429593841755
Togo,Cardiovascular diseases,2000,92.51109228997576
Greece,Chronic respiratory diseases,2001,29.76743189351277
Belgium,Respiratory infections,2002,54.142856091847015
Nicaragua,Cardiovascular diseases,2001,100.76975400326576
Mongolia,Digestive diseases,2003,62.08880911611757
Australia,Cardiovascular diseases,2003,244.9675201988561
Serbia,Neoplasms,1996,231.2302502510236
Papua New Guinea,STD,2000,34.68921496389212
Myanmar,Neoplasms,2002,85.45432960028533
Portugal,Transport injuries,2002,22.913859702958213
Portugal,Diabetes,2002,67.35070274196605
Pakistan,Cardiovascular diseases,2003,165.01834629124846
Niue,Neoplasms,2000,153.97553535277086
Ukraine,Neoplasms,2001,223.91881715539557
Kuwait,Neoplasms,2001,34.52498641059109
Panama,Cardiovascular diseases,2003,118.79342061135128
Kazakhstan,Digestive diseases,2001,44.8511427255875
Chile,Neoplasms,2001,134.73197923672225
South Africa,Chronic respiratory diseases,2003,45.134679481323296
Monaco,Neurological disorders,2002,93.8737299023912
Congo,Transport injuries,2002,39.3325132554783
Qatar,Transport injuries,2002,47.86127677337848
Morocco,Unintentional injuries,2003,24.15594524125612
Jamaica,Homicides & suicides,1996,22.355331415911795
Haiti,Unintentional injuries,2001,50.048604868663205
Saint Lucia,Neurological disorders,2000,20.22721934950924
Saint Vincent and the Grenadines,Unintentional injuries,2003,23.97324486384257
Antigua and Barbuda,Neoplasms,2000,111.41773787093148
Guatemala,Neoplasms,2001,64.8264057317106
Sri Lanka,Cardiovascular diseases,2001,194.33741492915843
Greenland,Neoplasms,2003,224.58150064565103
Ghana,Tropical diseases,2001,133.0013558292124
Fiji,Unintentional injuries,2003,23.153569932094587
Latvia,Neurological disorders,2002,42.847631233968194
Ethiopia,Diabetes,2003,25.22675621508733
Mauritius,Cardiovascular diseases,2000,295.80652302195807
Mauritius,Chronic respiratory diseases,2000,35.94921262960434
Nicaragua,Respiratory infections,2001,26.93423986223157
Nicaragua,Postpartum disorders,2001,30.920231275362934
Zambia,Tropical diseases,2001,97.7634049942981
Serbia,Chronic respiratory diseases,2003,41.88955417520616
Guinea-Bissau,Chronic respiratory diseases,2001,24.260222795530648
Malta,Cardiovascular diseases,2000,325.8823071938217
Niue,Neoplasms,2002,162.542100725504
Palestine,Homicides & suicides,2000,80.62641880560636
Egypt,Chronic respiratory diseases,2002,24.35560752995007
Greenland,Chronic respiratory diseases,2003,48.71558890736237
Nepal,Neoplasms,2003,45.31922513923772
Saint Kitts and Nevis,STD,2001,25.59557610005696
Saint Kitts and Nevis,Respiratory infections,2001,50.2414337787076
Saint Kitts and Nevis,Postpartum disorders,2001,23.55757034234176
Pakistan,Other non-communicable diseases,2003,25.028225072553283
Bolivia (Plurinational State of),Unintentional injuries,2000,39.51877076748873
Panama,Diabetes,2000,34.669944621986566
Iceland,Chronic respiratory diseases,2001,28.74372888577462
Latvia,Homicides & suicides,2002,46.57692864613546
Russian Federation,Transport injuries,2002,31.00162522984333
Russian Federation,Substance use disorders,2002,43.30937083351211
South Sudan,Nutritional deficiencies,2003,76.71868931659016
Solomon Islands,Chronic respiratory diseases,2002,56.14629025503576
Malaysia,Neoplasms,2002,67.06228795619771
Mongolia,Transport injuries,2003,20.797836846034865
Mongolia,Unintentional injuries,2003,41.15316560187907
Cabo Verde,Unintentional injuries,2002,25.904864624118517
Bulgaria,Respiratory infections,2002,35.1734835136584
Democratic People's Republic of Korea,Respiratory infections,2003,47.65201162324769
Democratic People's Republic of Korea,Postpartum disorders,2003,30.76318011920779
Canada,Chronic respiratory diseases,2003,41.712277841779816
Nauru,Homicides & suicides,2000,33.91079865149167
Kiribati,Cardiovascular diseases,2003,285.6197473320765
Spain,Chronic respiratory diseases,2002,70.96036275759784
Spain,Digestive diseases,2002,50.71791370282067
Nicaragua,Diabetes,2001,44.33916022853131
Greenland,Unintentional injuries,2003,43.06914559836965
Egypt,Transport injuries,2002,37.68622823060519
Taiwan (Province of China),Transport injuries,2001,24.851936026860454
Costa Rica,Diabetes,2001,25.338674421506905
Pakistan,Respiratory infections,2003,110.20102014588376
Pakistan,Enteric infections,2003,81.57839626941697
Pakistan,Other infectious diseases,2003,78.58793670276158
Pakistan,Postpartum disorders,2003,191.85555473439612
Pakistan,Diabetes,2003,34.287092222147066
Slovenia,Respiratory infections,2000,36.080201420650965
Ukraine,Neoplasms,2002,223.5461818359159
Sri Lanka,Respiratory infections,2001,29.96361410692237
Australia,Diabetes,2003,31.362345016428044
United States of America,Digestive diseases,2003,33.98510146003201
Kiribati,Homicides & suicides,2003,31.50525302534144
Tunisia,Transport injuries,2002,26.428674078694065
Tunisia,Diabetes,2002,24.64012662224038
Eswatini,Chronic respiratory diseases,2003,33.82030641601624
Zambia,Transport injuries,2001,20.18266179243101
Zambia,Unintentional injuries,2001,25.41410421132237
Andorra,Diabetes,2002,21.520580654541277
United States Virgin Islands,Diabetes,2001,66.66516059838717
Italy,Digestive diseases,2003,47.16427816354408
South Africa,Transport injuries,2003,56.094515130957056
South Africa,Unintentional injuries,2003,26.893659911871445
Niue,Neurological disorders,2002,43.01335752798514
Georgia,Chronic respiratory diseases,2001,22.784630570348032
Ecuador,Cardiovascular diseases,2000,93.19037286429833
Venezuela (Bolivarian Republic of),Neoplasms,2000,72.5795196444834
Estonia,Chronic respiratory diseases,2000,20.318113806408302
Egypt,Diabetes,2002,34.03483693378244
Taiwan (Province of China),Diabetes,2001,63.83403428561383
American Samoa,Respiratory infections,2001,20.06498620259566
El Salvador,Neoplasms,2001,69.16346924320594
Guinea-Bissau,Transport injuries,2001,37.97332621791087
Guinea-Bissau,Diabetes,2001,35.40176047276672
Central African Republic,Other non-communicable diseases,2000,46.240190745335866
Central African Republic,STD,2000,371.4894812163675
Central African Republic,Respiratory infections,2000,369.210538529607
Central African Republic,Enteric infections,2000,216.1282807823044
Grenada,Digestive diseases,2001,28.68198355935329
Seychelles,Neoplasms,2002,138.42659451567073
Burkina Faso,Other non-communicable diseases,2000,82.37413518605348
Sierra Leone,Diabetes,1999,29.7651190193502
Finland,Respiratory infections,2001,51.48733947000282
Latvia,Neoplasms,2002,247.50628025427628
Mongolia,Chronic respiratory diseases,1996,25.07888186859511
Serbia,Neurological disorders,1996,26.540658515495853
Kiribati,Cardiovascular diseases,1996,301.53592116292623
Canada,Neoplasms,1996,205.5908398739504
Eswatini,Neoplasms,1995,53.86666205469677
Saint Lucia,Cardiovascular diseases,1996,196.19155062158575
Saint Lucia,Homicides & suicides,2000,22.105036966175813
Saint Kitts and Nevis,Diabetes,2001,86.96940053754962
Switzerland,Chronic respiratory diseases,2001,34.480036747019014
Kazakhstan,Neoplasms,2003,140.00205963015105
Micronesia (Federated States of),Chronic respiratory diseases,2002,53.614597970129786
Italy,Neurological disorders,2003,66.33457744072291
Taiwan (Province of China),Neoplasms,2003,153.94880165004068
Côte d'Ivoire,Cardiovascular diseases,2001,91.60079572655349
Croatia,Cardiovascular diseases,2002,569.037371278944
Namibia,Digestive diseases,2001,35.10442892784316
Kiribati,Other non-communicable diseases,1996,29.93464298286232
Kiribati,Respiratory infections,1996,133.11787571314105
Kiribati,Enteric infections,1996,84.97617272155087
Bahrain,Cardiovascular diseases,2002,107.98695265941464
Mongolia,Digestive diseases,1996,63.89874887540968
Mongolia,Unintentional injuries,1996,49.85413809697823
South Sudan,Digestive diseases,2003,27.578888304254573
Slovakia,Digestive diseases,2003,53.124562926365776
Libya,Homicides & suicides,1996,59.0057352277336
Solomon Islands,Neoplasms,2002,77.12565415225528
Taiwan (Province of China),Neurological disorders,2003,23.18535485652964
Kazakhstan,Homicides & suicides,2001,57.880052636945
Ethiopia,Neoplasms,1996,48.11641839909058
Venezuela (Bolivarian Republic of),Homicides & suicides,2000,44.07550617674383
Namibia,Diabetes,1996,45.3403188056129
Nigeria,STD,2000,78.47734374679108
Nigeria,Respiratory infections,2000,233.81536778337605
Colombia,Neoplasms,2002,82.68495725867068
India,Neoplasms,1996,46.24630946281728
Democratic People's Republic of Korea,Chronic respiratory diseases,2001,99.56456418700728
Luxembourg,Cardiovascular diseases,2003,303.93174896149554
New Zealand,Neoplasms,2003,198.26274744802944
Eswatini,Homicides & suicides,1995,30.568518202184457
Brazil,Digestive diseases,2000,29.93058527966318
Bhutan,Digestive diseases,2001,37.05502762463152
Kiribati,Other infectious diseases,1996,53.51684039502507
Kiribati,Postpartum disorders,1996,86.98235833311944
Kiribati,Diabetes,1996,118.80703765373384
Cyprus,Diabetes,2002,75.39564708842494
Japan,Respiratory infections,2001,64.18636659431651
Taiwan (Province of China),Homicides & suicides,2003,22.1324142092062
Bangladesh,Unintentional injuries,2001,32.10142125364988
Tokelau,Cardiovascular diseases,2001,331.34525278832206
Rwanda,Nutritional deficiencies,2002,37.29921417839167
Rwanda,Digestive diseases,2002,40.6755898942401
Kiribati,Other non-communicable diseases,2003,28.11062294789146
Mali,Enteric infections,1996,269.7458816044978
Mali,Other infectious diseases,1996,205.88023682588755
Mali,Postpartum disorders,1996,248.3865047466333
Mali,Diabetes,1996,30.05404826270079
Democratic People's Republic of Korea,Digestive diseases,2003,31.01109664511133
Estonia,Digestive diseases,2000,45.00698793450224
Estonia,Unintentional injuries,2000,62.55638142124876
Japan,Chronic respiratory diseases,2001,28.07913476494744
Rwanda,Cardiovascular diseases,2000,108.77115902354528
Grenada,Unintentional injuries,2001,26.948629639241723
Suriname,Cardiovascular diseases,2003,213.8731993227868
South Africa,Neoplasms,1996,90.65611533440511
Marshall Islands,Cardiovascular diseases,2003,206.25293963419216
Papua New Guinea,Transport injuries,2000,27.80221092472329
Papua New Guinea,Unintentional injuries,2000,29.559687479279837
Jamaica,Cardiovascular diseases,2001,177.9420377928356
United Arab Emirates,Cardiovascular diseases,2002,76.75732546056804
Spain,Respiratory infections,2002,27.41798971533872
Benin,Neoplasms,2000,41.26426845157045
Denmark,Neoplasms,2002,311.1283978800985
Denmark,Neurological disorders,2002,56.081578989666944
Antigua and Barbuda,Respiratory infections,2000,32.875785102338135
Australia,Neoplasms,2000,195.96475799712368
Australia,Neurological disorders,2000,43.167727364510434
Angola,Cardiovascular diseases,2002,99.48853516939356
Democratic People's Republic of Korea,Other non-communicable diseases,1996,22.08433211919595
Canada,Respiratory infections,1996,27.262090142845945
Marshall Islands,Neoplasms,1996,57.38115063109734
Mauritania,Neoplasms,1996,49.03777159059132
Mali,Homicides & suicides,2000,32.02667550397841
India,Homicides & suicides,1996,22.09779243651247
Solomon Islands,Transport injuries,2002,27.563644257817643
Solomon Islands,Diabetes,2002,69.45304754994731
Democratic People's Republic of Korea,Unintentional injuries,2003,26.64391463086396
Serbia,Diabetes,2003,52.8654733609544
Italy,Diabetes,2000,48.65295291894784
Lithuania,Chronic respiratory diseases,2002,30.839844575825214
Suriname,Other non-communicable diseases,2003,21.50843167241962
Spain,Chronic respiratory diseases,1999,73.14116854486846
Japan,Diabetes,2003,28.687809247295363
Guam,Cardiovascular diseases,2003,184.80044302500184
Chad,Cardiovascular diseases,2002,108.8886779406557
Chad,Other non-communicable diseases,2002,49.18464015332741
Kenya,STD,2003,403.1977665573594
Kenya,Respiratory infections,2003,111.6768506923459
Kenya,Enteric infections,2003,86.52009427615107
Ukraine,Respiratory infections,2001,29.286629756973287
Niger,Other non-communicable diseases,2003,56.583378971065535
Paraguay,Cardiovascular diseases,2002,112.91660292174916
Nicaragua,Respiratory infections,2003,25.888730295976565
Nicaragua,Postpartum disorders,2003,27.33937165755854
Nicaragua,Diabetes,2003,50.93361527770531
Iran (Islamic Republic of),Unintentional injuries,2001,23.541042401462995
Nauru,Neoplasms,2000,73.9458354872167
Japan,Digestive diseases,2001,33.66388917462208
Japan,Unintentional injuries,2001,20.86107949710389
Oman,Cardiovascular diseases,2000,180.45979281050523
Lithuania,Transport injuries,2002,25.55080511184244
Lithuania,Unintentional injuries,2002,56.61730709496471
Brazil,Homicides & suicides,2000,39.44620812533533
Marshall Islands,Chronic respiratory diseases,2003,43.69523440564136
Kuwait,Cardiovascular diseases,2001,98.22616671035424
Democratic People's Republic of Korea,Transport injuries,2001,32.7519608183579
Niger,STD,2003,32.0751539858995
Niger,Respiratory infections,2003,251.11378256678344
Niger,Enteric infections,2003,315.03382448004726
Niger,Other infectious diseases,2003,258.17927628524075
Togo,Neoplasms,1999,37.76217937280799
American Samoa,Diabetes,2001,76.32543753512209
Panama,Neoplasms,2003,78.7870349026843
Nigeria,Enteric infections,2000,246.7764610788259
Nigeria,Other infectious diseases,2000,151.76440960215407
Nigeria,Postpartum disorders,2000,149.1314710101177
Mozambique,STD,1999,242.25046364380225
Mozambique,Respiratory infections,1999,227.3622834264308
Mozambique,Enteric infections,1999,151.47536908800666
Mozambique,Other infectious diseases,1999,116.83212731488338
Democratic Republic of the Congo,Tropical diseases,2002,193.4398442402904
Thailand,Chronic respiratory diseases,2004,34.591004122425645
Luxembourg,Chronic respiratory diseases,2003,39.74212244591466
Angola,Other non-communicable diseases,2002,41.6891029413662
Angola,Enteric infections,2002,194.63534107844097
Rwanda,Other non-communicable diseases,2000,31.490880184610965
Marshall Islands,Transport injuries,2003,22.15774127110616
Jamaica,Chronic respiratory diseases,2003,21.54239583509341
Kyrgyzstan,Cardiovascular diseases,2001,367.1032150841916
Eswatini,Digestive diseases,2003,33.62412302470015
Eswatini,Unintentional injuries,2003,31.65235513093947
Bhutan,Unintentional injuries,2001,32.97291153967383
Guyana,Cardiovascular diseases,2001,246.90381275846084
Burkina Faso,STD,2000,135.96504566783148
Burkina Faso,Respiratory infections,2000,206.07094895336377
Burkina Faso,Enteric infections,2000,202.2157978570997
Burkina Faso,Other infectious diseases,2000,111.6780902941351
Burkina Faso,Postpartum disorders,2000,120.56059212285533
Madagascar,Nutritional deficiencies,2003,48.4780694637996
Kiribati,Respiratory infections,2003,113.94708260331458
Kiribati,Enteric infections,2003,59.99135754363598
Kiribati,Other infectious diseases,2003,39.39082239836626
Kiribati,Postpartum disorders,2003,73.62629986875996
Slovakia,Unintentional injuries,2003,24.7193252147823
Sweden,Cardiovascular diseases,2002,471.75619608357846
Panama,Neoplasms,2001,74.10539775431297
Ethiopia,Homicides & suicides,1996,20.57687645001851
Cook Islands,Neoplasms,2001,116.1801053022842
South Sudan,Homicides & suicides,2003,23.391640916923304
France,Neurological disorders,2001,59.2743755363398
Mongolia,Neoplasms,2003,141.60374588613882
Tajikistan,Cardiovascular diseases,1996,239.66295634180395
Malaysia,Respiratory infections,2002,38.22385599666316
Colombia,Homicides & suicides,2002,110.85549405868798
Canada,Chronic respiratory diseases,2001,41.182633330294095
